# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_2.txt" "align/C45_2.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_2.bam
SCO1357	NC_003888.3	1434718	1435179	+	462	702
SCO1358	NC_003888.3	1435312	1436223	-	912	312
SCO1359	NC_003888.3	1436298	1437296	+	999	133
SCO1360	NC_003888.3	1437760	1439097	-	1338	249
SCO1361	NC_003888.3	1439133	1439819	+	687	344
SCO1362	NC_003888.3	1439866	1440840	-	975	165
SCO1363	NC_003888.3	1441026	1442030	-	1005	423
SCO1364	NC_003888.3	1442209	1442748	-	540	39
SCO1365	NC_003888.3	1442967	1443134	+	168	6
SCO1366	NC_003888.3	1443255	1443908	-	654	824
SCO1367	NC_003888.3	1443901	1444656	-	756	1
SCO1368	NC_003888.3	1444653	1445792	-	1140	47
SCO1369	NC_003888.3	1445966	1447180	+	1215	123
SCO1370	NC_003888.3	1447177	1447812	+	636	27
SCO1371	NC_003888.3	1447950	1448759	+	810	129
SCO1372	NC_003888.3	1448786	1449613	-	828	283
SCO1373	NC_003888.3	1449695	1451212	-	1518	870
SCO1374	NC_003888.3	1451745	1452356	+	612	819
SCO1375	NC_003888.3	1452656	1452859	+	204	1107
SCO1376	NC_003888.3	1453090	1454160	+	1071	666
SCO1377	NC_003888.3	1454293	1454712	+	420	401
SCO1378	NC_003888.3	1454780	1457665	-	2886	2747
SCO1379	NC_003888.3	1458078	1458473	+	396	1351
SCO1380	NC_003888.3	1458383	1459822	-	1440	1862
SCO1381	NC_003888.3	1459887	1460573	-	687	3328
SCO1382	NC_003888.3	1460736	1461209	-	474	1337
SCO1383	NC_003888.3	1461293	1462033	-	741	1078
SCO1384	NC_003888.3	1462078	1462881	-	804	3504
SCO1385	NC_003888.3	1463072	1463926	-	855	299
SCO1386	NC_003888.3	1463932	1464264	-	333	118
SCO1387	NC_003888.3	1464261	1465166	-	906	866
SCO1388	NC_003888.3	1465266	1467761	-	2496	9864
SCO1389	NC_003888.3	1467874	1468521	-	648	373
SCOr01	NC_003888.3	1468591	1468710	-	120	0
SCOr02	NC_003888.3	1468795	1471916	-	3122	16486
SCOr03	NC_003888.3	1472193	1473723	-	1531	980
SCO1390	NC_003888.3	1474291	1474740	+	450	1598
SCO1391	NC_003888.3	1474827	1476497	+	1671	3065
SCO1392	NC_003888.3	1476570	1477472	-	903	74
SCO1393	NC_003888.3	1477596	1479572	-	1977	365
SCO1394	NC_003888.3	1479786	1482173	+	2388	161
SCO1395	NC_003888.3	1482164	1482580	-	417	116
SCO1396	NC_003888.3	1482748	1483572	-	825	43
SCO1397	NC_003888.3	1483776	1484795	+	1020	141
SCO1398	NC_003888.3	1484800	1485507	+	708	43
SCO1399	NC_003888.3	1485684	1486289	-	606	142
SCO1400	NC_003888.3	1486339	1486734	-	396	137
SCO1401	NC_003888.3	1486745	1487179	-	435	139
SCO1402	NC_003888.3	1487176	1490007	-	2832	481
SCO1403	NC_003888.3	1490427	1490969	+	543	539
SCO1404	NC_003888.3	1491016	1494021	-	3006	574
SCO1405	NC_003888.3	1494024	1495871	-	1848	160
SCO1406	NC_003888.3	1495964	1496950	-	987	419
SCO1407	NC_003888.3	1497056	1501717	-	4662	2481
SCO1408	NC_003888.3	1501823	1502704	-	882	600
SCO1409	NC_003888.3	1502793	1504319	-	1527	1047
SCO1410	NC_003888.3	1504428	1505123	-	696	413
SCO1411	NC_003888.3	1505261	1506583	+	1323	77
SCO1412	NC_003888.3	1506580	1507413	+	834	49
SCO1413	NC_003888.3	1507860	1509278	-	1419	2306
SCO1414	NC_003888.3	1509614	1510018	-	405	505
SCO1415	NC_003888.3	1510276	1510470	+	195	2130
SCO1416	NC_003888.3	1510524	1512272	+	1749	11327
SCO1417	NC_003888.3	1512639	1514141	-	1503	788
SCO1418	NC_003888.3	1514244	1514936	+	693	62
SCO1419	NC_003888.3	1514933	1515700	+	768	111
SCO1420	NC_003888.3	1515752	1517212	+	1461	324
SCO1421	NC_003888.3	1517384	1517758	+	375	4023
SCO1422	NC_003888.3	1517861	1518445	-	585	1062
SCO1423	NC_003888.3	1518492	1519400	-	909	3349
SCO1424	NC_003888.3	1519926	1521536	-	1611	473
SCO1425	NC_003888.3	1521620	1522117	-	498	348
SCO1426	NC_003888.3	1522328	1522765	+	438	1959
SCO1427	NC_003888.3	1522938	1523255	+	318	761
SCO1428	NC_003888.3	1523218	1524393	-	1176	1840
SCO1429	NC_003888.3	1524785	1526038	+	1254	74
SCO1430	NC_003888.3	1526117	1526779	-	663	326
SCO1431	NC_003888.3	1526862	1527104	-	243	312
SCO1432	NC_003888.3	1527125	1528564	-	1440	2810
SCO1433	NC_003888.3	1528839	1529303	+	465	83
SCO1434	NC_003888.3	1529751	1531607	+	1857	1032
SCO1435	NC_003888.3	1531792	1532835	-	1044	151
SCO1436	NC_003888.3	1532832	1534163	-	1332	214
SCO1437	NC_003888.3	1534368	1534838	-	471	233
SCO1438	NC_003888.3	1534876	1535733	-	858	1089
SCO1439	NC_003888.3	1535782	1536054	-	273	660
SCO1440	NC_003888.3	1536089	1536574	-	486	314
SCO1441	NC_003888.3	1536596	1537885	-	1290	850
SCO1442	NC_003888.3	1537882	1538526	-	645	376
SCO1443	NC_003888.3	1538523	1539125	-	603	946
SCO1444	NC_003888.3	1539609	1541984	+	2376	86
SCO1445	NC_003888.3	1542226	1542993	+	768	131
SCO1446	NC_003888.3	1543064	1543432	+	369	66
SCO1447	NC_003888.3	1543454	1544653	-	1200	211
SCO1448	NC_003888.3	1544766	1545977	+	1212	57
SCO1449	NC_003888.3	1545937	1546395	-	459	27
SCO1450	NC_003888.3	1546564	1548000	+	1437	322
SCO1451	NC_003888.3	1547982	1549133	-	1152	684
SCO1452	NC_003888.3	1549307	1550002	+	696	335
SCO1453	NC_003888.3	1550134	1551066	+	933	426
SCO1454	NC_003888.3	1551086	1552783	-	1698	167
SCO1455	NC_003888.3	1552848	1553636	-	789	85
SCO1456	NC_003888.3	1553815	1554174	-	360	12
SCO1457	NC_003888.3	1554266	1555507	-	1242	425
SCO1458	NC_003888.3	1555656	1556108	-	453	157
SCO1459	NC_003888.3	1556124	1557614	-	1491	78
SCO1460	NC_003888.3	1557912	1558307	-	396	102
SCO1461	NC_003888.3	1558380	1559831	-	1452	651
SCO1462	NC_003888.3	1559931	1560284	-	354	275
SCO1463	NC_003888.3	1560350	1561432	-	1083	1057
SCO1464	NC_003888.3	1561471	1562157	-	687	274
SCO1465	NC_003888.3	1562315	1563520	-	1206	56
SCO1466	NC_003888.3	1563517	1564455	-	939	18
SCO1467	NC_003888.3	1564452	1565927	-	1476	34
SCO1468	NC_003888.3	1565986	1568310	-	2325	76
SCO1469	NC_003888.3	1568408	1570513	-	2106	245
SCO1470	NC_003888.3	1570514	1570885	+	372	194
SCO1471	NC_003888.3	1570932	1571951	+	1020	358
SCO1472	NC_003888.3	1571971	1573398	-	1428	654
SCO1473	NC_003888.3	1573487	1574419	-	933	557
SCO1474	NC_003888.3	1574728	1575279	+	552	2238
SCO1475	NC_003888.3	1575452	1577602	-	2151	777
SCO1476	NC_003888.3	1577727	1578935	-	1209	8258
SCO1477	NC_003888.3	1579175	1580458	-	1284	529
SCO1478	NC_003888.3	1580546	1580818	-	273	3773
SCO1479	NC_003888.3	1580881	1581474	-	594	3174
SCO1480	NC_003888.3	1581512	1581835	-	324	5939
SCO1481	NC_003888.3	1582059	1582895	-	837	232
SCO1482	NC_003888.3	1582901	1584007	-	1107	228
SCO1483	NC_003888.3	1584104	1587412	-	3309	2626
SCO1484	NC_003888.3	1587405	1588547	-	1143	951
SCO1485	NC_003888.3	1588544	1589119	-	576	507
SCO1486	NC_003888.3	1589116	1590402	-	1287	684
SCO1487	NC_003888.3	1590407	1591387	-	981	361
SCO1488	NC_003888.3	1591502	1592083	-	582	625
SCO1489	NC_003888.3	1592381	1592884	+	504	3358
SCO1490	NC_003888.3	1593088	1593516	-	429	1292
SCO1491	NC_003888.3	1593519	1594085	-	567	2235
SCO1492	NC_003888.3	1594150	1595256	-	1107	5292
SCO1493	NC_003888.3	1595436	1596323	-	888	524
SCO1494	NC_003888.3	1596490	1597581	-	1092	1442
SCO1495	NC_003888.3	1597578	1598093	-	516	724
SCO1496	NC_003888.3	1598090	1599274	-	1185	3267
SCO1497	NC_003888.3	1599480	1599845	-	366	362
SCO1498	NC_003888.3	1599894	1600733	-	840	965
SCO1499	NC_003888.3	1600714	1602462	-	1749	4050
SCO1500	NC_003888.3	1602591	1603094	-	504	465
SCO1501	NC_003888.3	1603091	1605763	-	2673	4037
SCO1502	NC_003888.3	1605763	1606119	-	357	746
SCO1503	NC_003888.3	1606127	1606576	-	450	1080
SCO1504	NC_003888.3	1606679	1608931	+	2253	2169
SCO1505	NC_003888.3	1608976	1609590	-	615	5739
SCO1506	NC_003888.3	1609885	1611240	-	1356	488
SCO1507	NC_003888.3	1611310	1612032	-	723	902
SCO1508	NC_003888.3	1612166	1613443	-	1278	1310
SCO1509	NC_003888.3	1613440	1614147	-	708	952
SCO1510	NC_003888.3	1614331	1615164	+	834	963
SCO1511	NC_003888.3	1615300	1616367	+	1068	3299
SCO1512	NC_003888.3	1616388	1616528	+	141	47
SCO1513	NC_003888.3	1616607	1619150	-	2544	3158
SCO1514	NC_003888.3	1619334	1619831	-	498	825
SCO1515	NC_003888.3	1619879	1621000	-	1122	2147
SCO1516	NC_003888.3	1621004	1622716	-	1713	3889
SCO1517	NC_003888.3	1622951	1623460	-	510	2565
SCO1518	NC_003888.3	1623636	1624709	-	1074	544
SCO1519	NC_003888.3	1624756	1625361	-	606	328
SCO1520	NC_003888.3	1625358	1625924	-	567	364
SCO1521	NC_003888.3	1626033	1626785	-	753	2751
SCO1522	NC_003888.3	1626835	1627443	-	609	432
SCO1523	NC_003888.3	1627456	1628367	-	912	1230
SCO1524	NC_003888.3	1628479	1629021	-	543	165
SCO1525	NC_003888.3	1629081	1630244	-	1164	433
SCO1526	NC_003888.3	1630241	1631176	-	936	426
SCO1527	NC_003888.3	1631173	1631898	-	726	640
SCO1528	NC_003888.3	1632106	1634304	+	2199	949
SCO1529	NC_003888.3	1634572	1636227	+	1656	3290
SCO1530	NC_003888.3	1636316	1636876	-	561	434
SCO1531	NC_003888.3	1636966	1638942	-	1977	3681
SCO1532	NC_003888.3	1639131	1640408	-	1278	450
SCO1533	NC_003888.3	1640405	1640971	-	567	323
SCO1534	NC_003888.3	1641143	1641868	+	726	562
SCOt01	NC_003888.3	1641943	1642017	-	75	24
SCO1535	NC_003888.3	1642057	1642515	-	459	197
SCO1536	NC_003888.3	1642555	1645023	-	2469	39
SCO1537	NC_003888.3	1645999	1646910	-	912	18
SCO1538	NC_003888.3	1646907	1647893	-	987	6
SCO1539	NC_003888.3	1647905	1649206	-	1302	18
SCOt02	NC_003888.3	1649559	1649633	-	75	11
SCO1540	NC_003888.3	1649733	1650185	-	453	598
SCO1541	NC_003888.3	1650311	1650790	+	480	15454
SCO1542	NC_003888.3	1651070	1651630	+	561	834
SCO1543	NC_003888.3	1652074	1652535	-	462	929
SCO1544	NC_003888.3	1652664	1653251	+	588	608
SCO1545	NC_003888.3	1653340	1654167	-	828	750
SCO1546	NC_003888.3	1654295	1655116	-	822	655
SCO1547	NC_003888.3	1655113	1656174	-	1062	220
SCOt03	NC_003888.3	1656352	1656424	+	73	21
SCOt04	NC_003888.3	1656463	1656536	+	74	47
SCOt05	NC_003888.3	1656538	1656609	+	72	17
SCOt06	NC_003888.3	1656646	1656717	+	72	9
SCOt07	NC_003888.3	1656743	1656814	+	72	0
SCO1548	NC_003888.3	1656870	1657130	-	261	389
SCO1549	NC_003888.3	1657259	1658197	-	939	109
SCO1550	NC_003888.3	1658389	1658571	-	183	70
SCO1551	NC_003888.3	1659144	1660625	+	1482	1704
SCO1552	NC_003888.3	1660653	1661471	-	819	239
SCO1553	NC_003888.3	1661473	1662705	-	1233	695
SCO1554	NC_003888.3	1662892	1666530	-	3639	3284
SCO1555	NC_003888.3	1666903	1668129	-	1227	397
SCO1556	NC_003888.3	1668247	1668945	-	699	402
SCO1557	NC_003888.3	1669056	1669883	-	828	284
SCO1558	NC_003888.3	1669950	1670672	-	723	173
SCO1559	NC_003888.3	1670684	1671790	-	1107	244
SCO1560	NC_003888.3	1672166	1672816	-	651	48
SCO1561	NC_003888.3	1672877	1673236	+	360	136
SCO1562	NC_003888.3	1673238	1673654	+	417	261
SCO1563	NC_003888.3	1673718	1674203	-	486	605
SCO1564	NC_003888.3	1674273	1674773	-	501	92
SCO1565	NC_003888.3	1674848	1676026	-	1179	156
SCO1566	NC_003888.3	1676402	1677073	+	672	1384
SCO1567	NC_003888.3	1677149	1678681	-	1533	193
SCO1568	NC_003888.3	1678678	1679247	-	570	118
SCO1569	NC_003888.3	1679335	1680387	-	1053	844
SCO1570	NC_003888.3	1680432	1681859	-	1428	2173
SCO1571	NC_003888.3	1681979	1682566	+	588	337
SCO1572	NC_003888.3	1682570	1683286	+	717	994
SCO1573	NC_003888.3	1683419	1684756	+	1338	1217
SCO1574	NC_003888.3	1684919	1685587	+	669	553
SCO1575	NC_003888.3	1685643	1686383	+	741	338
SCO1576	NC_003888.3	1686616	1687155	-	540	541
SCO1577	NC_003888.3	1687163	1688371	-	1209	1089
SCO1578	NC_003888.3	1688368	1689288	-	921	644
SCO1579	NC_003888.3	1689285	1690436	-	1152	780
SCO1580	NC_003888.3	1690433	1691461	-	1029	583
SCO1581	NC_003888.3	1691495	1692058	+	564	68
SCO1582	NC_003888.3	1692048	1692572	-	525	55
SCO1583	NC_003888.3	1692635	1695109	-	2475	40
SCO1584	NC_003888.3	1695246	1695704	+	459	61
SCO1585	NC_003888.3	1695667	1696287	-	621	107
SCO1586	NC_003888.3	1696361	1696801	-	441	96
SCO1587	NC_003888.3	1696856	1698298	-	1443	113
SCO1588	NC_003888.3	1698333	1699295	+	963	416
SCO1589	NC_003888.3	1699336	1699530	+	195	1120
SCO1590	NC_003888.3	1699562	1700806	-	1245	3275
SCO1591	NC_003888.3	1700944	1701855	+	912	518
SCO1592	NC_003888.3	1701846	1702388	-	543	93
SCO1593	NC_003888.3	1702516	1703856	-	1341	143
SCO1594	NC_003888.3	1704284	1706806	-	2523	4405
SCO1595	NC_003888.3	1706806	1707882	-	1077	2762
SCO1596	NC_003888.3	1708109	1709248	-	1140	968
SCO1597	NC_003888.3	1709299	1710147	-	849	378
SCO1598	NC_003888.3	1710331	1710714	-	384	3968
SCO1599	NC_003888.3	1710812	1711006	-	195	4087
SCO1600	NC_003888.3	1711121	1711774	-	654	12617
SCO1601	NC_003888.3	1712158	1712523	+	366	261
SCO1602	NC_003888.3	1712548	1713279	-	732	336
SCO1603	NC_003888.3	1713855	1715099	+	1245	153
SCO1604	NC_003888.3	1715151	1715678	-	528	18
SCO1605	NC_003888.3	1715196	1715549	+	354	0
SCO1606	NC_003888.3	1715926	1716894	+	969	26
SCO1607	NC_003888.3	1716909	1718090	-	1182	274
SCO1608	NC_003888.3	1718087	1718800	-	714	264
SCO1609	NC_003888.3	1720261	1721469	+	1209	299
SCO1610	NC_003888.3	1721502	1722461	-	960	541
SCO1611	NC_003888.3	1722499	1723281	-	783	580
SCO1612	NC_003888.3	1723278	1724729	-	1452	526
SCO1613	NC_003888.3	1724726	1726114	-	1389	835
SCO1614	NC_003888.3	1726192	1726902	+	711	121
SCO1615	NC_003888.3	1726978	1727706	+	729	138
SCO1616	NC_003888.3	1728427	1729404	-	978	230
SCO1617	NC_003888.3	1729475	1730659	+	1185	189
SCO1618	NC_003888.3	1730586	1731305	-	720	477
SCO1619	NC_003888.3	1731316	1731885	-	570	638
SCO1620	NC_003888.3	1732259	1734874	-	2616	72
SCO1621	NC_003888.3	1734867	1735961	-	1095	56
SCO1622	NC_003888.3	1736156	1737061	+	906	527
SCO1623	NC_003888.3	1737167	1738009	+	843	3911
SCO1624	NC_003888.3	1738408	1738998	-	591	786
SCO1625	NC_003888.3	1739097	1740071	+	975	1243
SCO1626	NC_003888.3	1740065	1741561	-	1497	5193
SCO1627	NC_003888.3	1741637	1742167	-	531	1516
SCO1628	NC_003888.3	1742238	1742654	-	417	1277
SCO1629	NC_003888.3	1742651	1743058	-	408	1194
SCO1630	NC_003888.3	1743055	1744680	-	1626	3561
SCO1631	NC_003888.3	1745083	1747935	-	2853	3456
SCO1632	NC_003888.3	1748003	1748953	-	951	1860
SCO1633	NC_003888.3	1749001	1749288	-	288	2811
SCO1634	NC_003888.3	1749565	1749759	-	195	119
SCO1635	NC_003888.3	1749770	1750081	-	312	255
SCO1636	NC_003888.3	1750078	1751160	-	1083	1163
SCO1637	NC_003888.3	1751179	1752132	-	954	1039
SCO1638	NC_003888.3	1752270	1752641	-	372	1498
SCO1639	NC_003888.3	1752701	1753708	-	1008	1438
SCO1640	NC_003888.3	1753890	1755251	-	1362	9495
SCO1641	NC_003888.3	1755261	1756478	-	1218	45
SCO1642	NC_003888.3	1756582	1757634	+	1053	653
SCO1643	NC_003888.3	1757649	1758413	-	765	3952
SCO1644	NC_003888.3	1758475	1759320	-	846	5059
SCO1645	NC_003888.3	1759272	1759865	-	594	2815
SCO1646	NC_003888.3	1759899	1760117	-	219	3200
SCO1647	NC_003888.3	1760296	1761789	-	1494	5827
SCO1648	NC_003888.3	1762040	1763806	-	1767	12382
SCO1649	NC_003888.3	1764052	1764357	+	306	198
SCO1650	NC_003888.3	1764432	1765022	-	591	257
SCO1651	NC_003888.3	1765257	1766159	-	903	1369
SCO1652	NC_003888.3	1766287	1767411	-	1125	370
SCO1653	NC_003888.3	1768285	1769139	+	855	372
SCO1654	NC_003888.3	1769156	1769827	+	672	543
SCO1655	NC_003888.3	1769946	1771550	-	1605	713
SCO1656	NC_003888.3	1771994	1772695	-	702	819
SCO1657	NC_003888.3	1772821	1776333	-	3513	7123
SCO1658	NC_003888.3	1776737	1777501	+	765	116
SCO1659	NC_003888.3	1777840	1778634	+	795	72
SCO1660	NC_003888.3	1778726	1780264	+	1539	435
SCO1661	NC_003888.3	1780273	1781889	+	1617	362
SCO1662	NC_003888.3	1782041	1783042	+	1002	957
SCO1663	NC_003888.3	1783107	1784336	-	1230	1645
SCO1664	NC_003888.3	1784440	1785237	-	798	402
SCO1665	NC_003888.3	1785234	1785824	-	591	947
SCO1666	NC_003888.3	1785910	1786596	-	687	632
SCO1667	NC_003888.3	1786649	1787653	+	1005	495
SCO1668	NC_003888.3	1787668	1788456	-	789	2405
SCO1669	NC_003888.3	1788693	1789748	-	1056	460
SCO1670	NC_003888.3	1789862	1790848	+	987	427
SCO1671	NC_003888.3	1790845	1793163	+	2319	1911
SCO1672	NC_003888.3	1793226	1794029	-	804	1889
SCO1673	NC_003888.3	1794077	1794265	+	189	661
SCO1674	NC_003888.3	1794330	1795109	-	780	10841
SCO1675	NC_003888.3	1795289	1795522	-	234	15154
SCO1676	NC_003888.3	1795655	1796992	-	1338	865
SCOt08	NC_003888.3	1797166	1797253	+	88	10
SCO1677	NC_003888.3	1797321	1797695	+	375	128
SCO1678	NC_003888.3	1797723	1798424	-	702	201
SCO1679	NC_003888.3	1798561	1799088	+	528	62
SCO1680	NC_003888.3	1799183	1800580	+	1398	97
SCO1681	NC_003888.3	1800620	1801381	+	762	49
SCO1682	NC_003888.3	1801378	1802454	+	1077	48
SCO1683	NC_003888.3	1802529	1804067	-	1539	23
SCO1684	NC_003888.3	1804126	1805142	-	1017	34
SCO1685	NC_003888.3	1805384	1806277	+	894	227
SCO1686	NC_003888.3	1806297	1806842	+	546	37
SCO1687	NC_003888.3	1807505	1807897	+	393	17
SCO1688	NC_003888.3	1807900	1808241	+	342	23
SCO1689	NC_003888.3	1808375	1809400	+	1026	69
SCO1690	NC_003888.3	1809406	1810620	+	1215	151
SCO1691	NC_003888.3	1810631	1811386	-	756	303
SCO1692	NC_003888.3	1811383	1812153	-	771	35
SCO1693	NC_003888.3	1812259	1813536	-	1278	116
SCO1694	NC_003888.3	1813616	1816297	-	2682	157
SCO1695	NC_003888.3	1816646	1817248	+	603	326
SCO1696	NC_003888.3	1817349	1818083	+	735	416
SCO1697	NC_003888.3	1818351	1818878	-	528	208
SCO1698	NC_003888.3	1819009	1819470	+	462	200
SCO1699	NC_003888.3	1819461	1820108	-	648	1133
SCO1700	NC_003888.3	1820169	1820483	-	315	585
SCO1701	NC_003888.3	1820559	1821710	-	1152	77
SCO1702	NC_003888.3	1821800	1822441	+	642	128
SCO1703	NC_003888.3	1822505	1823218	+	714	135
SCO1704	NC_003888.3	1823292	1824266	+	975	236
SCO1705	NC_003888.3	1824517	1825614	-	1098	130
SCO1706	NC_003888.3	1825638	1827026	-	1389	162
SCO1707	NC_003888.3	1827151	1828488	-	1338	128
SCO1708	NC_003888.3	1828712	1828912	-	201	37
SCO1709	NC_003888.3	1828915	1830306	-	1392	69
SCO1710	NC_003888.3	1830346	1831797	-	1452	36
SCO1711	NC_003888.3	1831921	1834164	-	2244	46
SCO1712	NC_003888.3	1834289	1834906	-	618	42
SCO1713	NC_003888.3	1834903	1835007	-	105	7
SCO1714	NC_003888.3	1835004	1835573	-	570	147
SCO1715	NC_003888.3	1835784	1837109	+	1326	738
SCO1716	NC_003888.3	1837136	1837885	+	750	230
SCO1717	NC_003888.3	1837893	1839068	+	1176	370
SCO1718	NC_003888.3	1839094	1839798	-	705	120
SCO1719	NC_003888.3	1839862	1840860	+	999	35
SCO1720	NC_003888.3	1840857	1841672	+	816	210
SCO1721	NC_003888.3	1841897	1842166	-	270	963
SCO1722	NC_003888.3	1842282	1843034	-	753	76
SCO1723	NC_003888.3	1843031	1843588	-	558	60
SCO1724	NC_003888.3	1843788	1845440	+	1653	386
SCO1725	NC_003888.3	1845443	1846249	-	807	178
SCO1726	NC_003888.3	1846435	1847529	+	1095	663
SCO1727	NC_003888.3	1847564	1848331	+	768	287
SCO1728	NC_003888.3	1848412	1848816	-	405	103
SCO1729	NC_003888.3	1848849	1849775	+	927	255
SCO1730	NC_003888.3	1849756	1850256	+	501	145
SCO1731	NC_003888.3	1850270	1850887	-	618	235
SCO1732	NC_003888.3	1851039	1851173	+	135	155
SCO1733	NC_003888.3	1851199	1851669	-	471	193
SCO1734	NC_003888.3	1851848	1852918	+	1071	242
SCO1735	NC_003888.3	1853026	1853898	-	873	27
SCO1736	NC_003888.3	1854078	1854524	-	447	24
SCO1737	NC_003888.3	1854635	1855009	+	375	36
SCO1738	NC_003888.3	1855022	1855990	-	969	70
SCO1739	NC_003888.3	1855987	1859544	-	3558	136
SCO1740	NC_003888.3	1859718	1860782	+	1065	2115
SCO1741	NC_003888.3	1860897	1861979	-	1083	120
SCO1742	NC_003888.3	1862249	1863169	+	921	64
SCO1743	NC_003888.3	1863166	1863885	+	720	29
SCO1744	NC_003888.3	1863882	1865048	+	1167	87
SCO1745	NC_003888.3	1865045	1865710	+	666	79
SCO1746	NC_003888.3	1865777	1866679	-	903	501
SCO1747	NC_003888.3	1866887	1867738	-	852	318
SCO1748	NC_003888.3	1867793	1868989	-	1197	295
SCO1749	NC_003888.3	1869279	1869719	+	441	1947
SCO1750	NC_003888.3	1869768	1870961	-	1194	875
SCO1751	NC_003888.3	1871317	1872921	-	1605	395
SCO1752	NC_003888.3	1873183	1874373	+	1191	229
SCO1753	NC_003888.3	1874625	1875647	+	1023	1512
SCO1754	NC_003888.3	1875760	1875975	-	216	316
SCO1755	NC_003888.3	1876319	1877167	-	849	227
SCO1756	NC_003888.3	1877577	1878374	+	798	3601
SCO1757	NC_003888.3	1878448	1878741	+	294	940
SCO1758	NC_003888.3	1878820	1880298	-	1479	1435
SCO1759	NC_003888.3	1880373	1881035	-	663	427
SCO1760	NC_003888.3	1881032	1881727	-	696	800
SCO1761	NC_003888.3	1882015	1883100	-	1086	421
SCO1762	NC_003888.3	1883097	1883459	-	363	243
SCO1763	NC_003888.3	1883621	1884016	+	396	135
SCO1764	NC_003888.3	1884039	1884800	+	762	230
SCO1765	NC_003888.3	1884726	1885478	-	753	669
SCO1766	NC_003888.3	1885483	1886502	-	1020	1823
SCO1767	NC_003888.3	1886499	1887218	-	720	1512
SCO1768	NC_003888.3	1887312	1888427	-	1116	1152
SCO1769	NC_003888.3	1888427	1889098	-	672	321
SCO1770	NC_003888.3	1889095	1889889	-	795	232
SCO1771	NC_003888.3	1890421	1890978	-	558	1371
SCO1772	NC_003888.3	1890975	1891997	-	1023	3686
SCO1773	NC_003888.3	1892493	1893608	-	1116	696
SCO1774	NC_003888.3	1893751	1895799	-	2049	4301
SCO1775	NC_003888.3	1895948	1896583	-	636	710
SCO1776	NC_003888.3	1896671	1898320	-	1650	1018
SCO1777	NC_003888.3	1898870	1900708	+	1839	2336
SCO1778	NC_003888.3	1901295	1902941	+	1647	328
SCO1779	NC_003888.3	1902964	1904169	-	1206	492
SCO1780	NC_003888.3	1904440	1906158	-	1719	2628
SCO1781	NC_003888.3	1906323	1907228	-	906	537
SCO1782	NC_003888.3	1907225	1908040	-	816	380
SCO1783	NC_003888.3	1908048	1908395	-	348	234
SCO1784	NC_003888.3	1908438	1908785	+	348	117
SCO1785	NC_003888.3	1908769	1909674	-	906	416
SCO1786	NC_003888.3	1909671	1910798	-	1128	423
SCO1787	NC_003888.3	1910795	1911841	-	1047	788
SCO1788	NC_003888.3	1911986	1913017	-	1032	482
SCO1789	NC_003888.3	1913090	1914382	+	1293	234
SCO1790	NC_003888.3	1914468	1915100	-	633	483
SCO1791	NC_003888.3	1915097	1916356	-	1260	1431
SCOr04	NC_003888.3	1916451	1916571	-	121	0
SCOr05	NC_003888.3	1916673	1919795	-	3123	16613
SCOr06	NC_003888.3	1920072	1921599	-	1528	580
SCO1792	NC_003888.3	1922128	1922769	-	642	86
SCO1793	NC_003888.3	1922916	1923698	+	783	697
SCO1794	NC_003888.3	1923750	1924289	+	540	974
SCO1795	NC_003888.3	1924446	1924952	+	507	1003
SCO1796	NC_003888.3	1925094	1926053	-	960	3206
SCO1797	NC_003888.3	1926231	1926662	-	432	979
SCO1798	NC_003888.3	1926717	1927514	-	798	927
SCO1799	NC_003888.3	1927668	1928447	+	780	449
SCO1800	NC_003888.3	1928593	1928841	-	249	8004
SCO1801	NC_003888.3	1929011	1929643	-	633	124
SCO1802	NC_003888.3	1929645	1930823	-	1179	245
SCO1803	NC_003888.3	1931041	1931736	+	696	7
SCO1804	NC_003888.3	1931736	1932812	+	1077	10
SCO1805	NC_003888.3	1933166	1933900	+	735	121
SCO1806	NC_003888.3	1934027	1936657	-	2631	2406
SCO1807	NC_003888.3	1936844	1938898	+	2055	343
SCO1808	NC_003888.3	1939010	1940242	+	1233	1195
SCO1809	NC_003888.3	1940314	1940832	-	519	1922
SCO1810	NC_003888.3	1940925	1941131	-	207	143
SCO1811	NC_003888.3	1941315	1941431	-	117	95
SCO1812	NC_003888.3	1941516	1942781	-	1266	178
SCO1813	NC_003888.3	1942957	1943649	+	693	213
SCO1814	NC_003888.3	1943738	1944505	-	768	1361
SCO1815	NC_003888.3	1944511	1945215	-	705	1493
SCO1816	NC_003888.3	1945493	1947016	+	1524	968
SCO1817	NC_003888.3	1947013	1948407	+	1395	846
SCO1818	NC_003888.3	1948453	1949721	+	1269	2507
SCO1819	NC_003888.3	1949812	1950093	-	282	6357
SCO1820	NC_003888.3	1950275	1950754	+	480	237
SCO1821	NC_003888.3	1951220	1952245	-	1026	994
SCO1822	NC_003888.3	1952378	1954012	-	1635	398
SCO1823	NC_003888.3	1954009	1954383	-	375	104
SCO1824	NC_003888.3	1954737	1956275	+	1539	541
