# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_3.txt" "align/C24_3.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_3.bam
SCO1105	NC_003888.3	1162399	1163901	-	1503	512
SCO1106	NC_003888.3	1164110	1164766	+	657	70
SCO1107	NC_003888.3	1164809	1165264	-	456	33
SCO1108	NC_003888.3	1165403	1165774	-	372	132
SCO1109	NC_003888.3	1165916	1166995	+	1080	68
SCO1110	NC_003888.3	1167193	1167993	+	801	7
SCO1111	NC_003888.3	1167998	1168804	-	807	98
SCO1112	NC_003888.3	1168853	1170556	+	1704	145
SCO1113	NC_003888.3	1170638	1171792	+	1155	706
SCO1114	NC_003888.3	1171863	1172540	+	678	1698
SCO1115	NC_003888.3	1172537	1173535	+	999	998
SCO1116	NC_003888.3	1173674	1174600	+	927	4785
SCO1117	NC_003888.3	1174890	1175927	-	1038	499
SCO1118	NC_003888.3	1176089	1177579	-	1491	130
SCO1119	NC_003888.3	1177797	1178273	+	477	53
SCO1120	NC_003888.3	1178294	1179010	+	717	132
SCO1121	NC_003888.3	1179094	1179834	+	741	3259
SCO1122	NC_003888.3	1179956	1180792	-	837	1345
SCO1123	NC_003888.3	1180851	1181249	+	399	618
SCO1124	NC_003888.3	1181366	1181857	-	492	306
SCO1125	NC_003888.3	1181900	1182421	-	522	64
SCO1126	NC_003888.3	1182418	1183572	-	1155	56
SCO1127	NC_003888.3	1183673	1184611	+	939	14
SCO1128	NC_003888.3	1184628	1185536	+	909	12
SCO1129	NC_003888.3	1185632	1186480	+	849	31
SCO1130	NC_003888.3	1186491	1188266	+	1776	121
SCO1131	NC_003888.3	1188324	1189481	-	1158	208
SCO1132	NC_003888.3	1189474	1191621	-	2148	480
SCO1133	NC_003888.3	1191618	1192610	-	993	156
SCO1134	NC_003888.3	1192607	1193209	-	603	137
SCO1135	NC_003888.3	1193398	1193988	+	591	193
SCO1136	NC_003888.3	1193951	1194742	-	792	60
SCO1137	NC_003888.3	1194739	1196385	-	1647	50
SCO1138	NC_003888.3	1196781	1197779	+	999	20
SCO1139	NC_003888.3	1197776	1198321	+	546	20
SCO1140	NC_003888.3	1198323	1199822	+	1500	94
SCO1141	NC_003888.3	1199889	1200311	-	423	84
SCO1142	NC_003888.3	1200394	1201473	+	1080	14
SCO1143	NC_003888.3	1201486	1202247	-	762	82
SCO1144	NC_003888.3	1202480	1204282	-	1803	271
SCO1145	NC_003888.3	1204428	1204889	+	462	218
SCO1146	NC_003888.3	1204911	1205669	-	759	382
SCO1147	NC_003888.3	1205898	1207775	+	1878	353
SCO1148	NC_003888.3	1207772	1209553	+	1782	349
SCO1149	NC_003888.3	1209788	1210258	+	471	179
SCO1150	NC_003888.3	1210322	1210594	+	273	163
SCO1151	NC_003888.3	1210615	1211409	-	795	467
SCO1152	NC_003888.3	1211504	1214068	+	2565	1230
SCO1153	NC_003888.3	1214088	1214954	+	867	399
SCO1154	NC_003888.3	1214956	1215927	-	972	602
SCO1155	NC_003888.3	1216065	1216478	-	414	332
SCO1156	NC_003888.3	1216584	1217012	+	429	445
SCO1157	NC_003888.3	1217041	1217655	-	615	604
SCO1158	NC_003888.3	1217724	1218137	-	414	488
SCO1159	NC_003888.3	1218156	1218593	-	438	469
SCO1160	NC_003888.3	1218590	1221178	-	2589	3585
SCO1161	NC_003888.3	1221241	1221975	-	735	1151
SCO1162	NC_003888.3	1222188	1222787	+	600	139
SCO1163	NC_003888.3	1223235	1224134	-	900	563
SCO1164	NC_003888.3	1224211	1224537	+	327	52
SCO1165	NC_003888.3	1224677	1225594	+	918	968
SCO1166	NC_003888.3	1225651	1225983	-	333	266
SCO1167	NC_003888.3	1226297	1228969	+	2673	263
SCO1168	NC_003888.3	1228966	1230234	+	1269	239
SCO1169	NC_003888.3	1230329	1231492	-	1164	3074
SCO1170	NC_003888.3	1231648	1233093	+	1446	769
SCO1171	NC_003888.3	1233319	1234527	+	1209	393
SCO1172	NC_003888.3	1234835	1235440	+	606	738
SCO1173	NC_003888.3	1235615	1236874	+	1260	1040
SCO1174	NC_003888.3	1237012	1238535	+	1524	2031
SCO1175	NC_003888.3	1238595	1239002	-	408	141
SCO1176	NC_003888.3	1239663	1241453	-	1791	581
SCO1177	NC_003888.3	1241562	1242302	+	741	815
SCO1178	NC_003888.3	1242334	1242783	-	450	1405
SCO1179	NC_003888.3	1242817	1243575	-	759	108
SCO1180	NC_003888.3	1243639	1244799	+	1161	46
SCO1181	NC_003888.3	1244920	1245774	+	855	314
SCO1182	NC_003888.3	1245771	1250951	+	5181	1224
SCO1183	NC_003888.3	1251004	1252173	+	1170	257
SCO1184	NC_003888.3	1252179	1256141	+	3963	551
SCO1185	NC_003888.3	1256138	1258141	+	2004	221
SCO1186	NC_003888.3	1258218	1259243	+	1026	267
SCO1187	NC_003888.3	1259461	1260606	+	1146	56
SCO1188	NC_003888.3	1260854	1261948	+	1095	34
SCO1189	NC_003888.3	1262121	1262546	+	426	246
SCO1190	NC_003888.3	1262509	1264110	-	1602	211
SCO1191	NC_003888.3	1264183	1264656	-	474	77
SCO1192	NC_003888.3	1264780	1265148	+	369	98
SCO1193	NC_003888.3	1265170	1265739	-	570	128
SCO1194	NC_003888.3	1265841	1267331	+	1491	261
SCO1195	NC_003888.3	1267321	1267515	-	195	72
SCO1196	NC_003888.3	1267630	1268493	-	864	277
SCO1197	NC_003888.3	1268663	1269751	-	1089	464
SCO1198	NC_003888.3	1269748	1270929	-	1182	570
SCO1199	NC_003888.3	1270926	1271906	-	981	493
SCO1200	NC_003888.3	1271991	1272566	-	576	268
SCO1201	NC_003888.3	1272644	1273609	+	966	216
SCO1202	NC_003888.3	1273700	1275238	+	1539	197
SCO1203	NC_003888.3	1275235	1275696	+	462	19
SCO1204	NC_003888.3	1275830	1277215	+	1386	67
SCO1205	NC_003888.3	1277253	1277477	+	225	166
SCO1206	NC_003888.3	1277625	1278749	+	1125	118
SCO1207	NC_003888.3	1278746	1279960	+	1215	45
SCO1208	NC_003888.3	1279957	1280490	+	534	22
SCO1209	NC_003888.3	1280487	1281713	-	1227	91
SCO1210	NC_003888.3	1281884	1282540	+	657	398
SCO1211	NC_003888.3	1282582	1283235	-	654	198
SCO1212	NC_003888.3	1283300	1284538	+	1239	2692
SCO1213	NC_003888.3	1284562	1285290	+	729	1345
SCO1214	NC_003888.3	1285457	1286482	+	1026	3340
SCO1215	NC_003888.3	1286676	1287626	+	951	601
SCO1216	NC_003888.3	1287637	1287840	+	204	79
SCO1217	NC_003888.3	1287879	1289096	-	1218	119
SCO1218	NC_003888.3	1289093	1290928	-	1836	100
SCO1219	NC_003888.3	1290957	1291352	-	396	15
SCO1220	NC_003888.3	1291356	1292117	-	762	78
SCO1221	NC_003888.3	1292195	1292698	+	504	48
SCO1222	NC_003888.3	1292824	1293690	+	867	149
SCO1223	NC_003888.3	1293687	1294910	+	1224	239
SCO1224	NC_003888.3	1294926	1295384	-	459	103
SCO1225	NC_003888.3	1295526	1297040	+	1515	148
SCO1226	NC_003888.3	1297131	1300331	-	3201	23
SCO1227	NC_003888.3	1300601	1302070	-	1470	272
SCO1228	NC_003888.3	1302287	1303009	+	723	280
SCO1229	NC_003888.3	1303058	1304119	+	1062	435
SCO1230	NC_003888.3	1304188	1305813	-	1626	943
SCO1231	NC_003888.3	1305967	1306731	-	765	157
SCO1232	NC_003888.3	1306728	1307405	-	678	161
SCO1233	NC_003888.3	1307571	1308245	-	675	181
SCO1234	NC_003888.3	1308254	1309975	-	1722	1145
SCO1235	NC_003888.3	1309968	1310279	-	312	211
SCO1236	NC_003888.3	1310293	1310595	-	303	313
SCO1237	NC_003888.3	1310820	1311104	-	285	83
SCO1238	NC_003888.3	1311216	1311851	+	636	87
SCO1239	NC_003888.3	1311859	1312167	+	309	51
SCO1240	NC_003888.3	1312684	1313157	+	474	633
SCO1241	NC_003888.3	1313128	1313640	-	513	1672
SCO1242	NC_003888.3	1313856	1314716	+	861	350
SCO1243	NC_003888.3	1315011	1316138	-	1128	642
SCO1244	NC_003888.3	1316289	1317512	+	1224	1049
SCO1245	NC_003888.3	1317505	1318791	+	1287	759
SCO1246	NC_003888.3	1318793	1319509	+	717	337
SCO1247	NC_003888.3	1319887	1320564	+	678	242
SCO1248	NC_003888.3	1320586	1320960	-	375	68
SCO1249	NC_003888.3	1320980	1321207	-	228	116
SCO1250	NC_003888.3	1321315	1321740	+	426	232
SCO1251	NC_003888.3	1321823	1323229	+	1407	357
SCO1252	NC_003888.3	1323226	1324239	+	1014	75
SCO1253	NC_003888.3	1324336	1325118	+	783	150
SCO1254	NC_003888.3	1325285	1326727	+	1443	1808
SCO1255	NC_003888.3	1326802	1327284	+	483	377
SCO1256	NC_003888.3	1327484	1327924	-	441	182
SCO1257	NC_003888.3	1327991	1328716	-	726	42
SCO1258	NC_003888.3	1328719	1329639	-	921	77
SCO1259	NC_003888.3	1329747	1330901	+	1155	114
SCO1260	NC_003888.3	1330916	1331578	+	663	173
SCO1261	NC_003888.3	1331678	1332832	+	1155	828
SCO1262	NC_003888.3	1332872	1333633	-	762	2283
SCO1263	NC_003888.3	1333824	1334711	-	888	127
SCO1264	NC_003888.3	1334793	1335743	+	951	20
SCO1265	NC_003888.3	1335695	1336564	-	870	19
SCO1266	NC_003888.3	1336608	1337876	-	1269	11
SCO1267	NC_003888.3	1337873	1338130	-	258	1
SCO1268	NC_003888.3	1338248	1339366	-	1119	16
SCO1269	NC_003888.3	1339363	1340376	-	1014	25
SCO1270	NC_003888.3	1340373	1341344	-	972	13
SCO1271	NC_003888.3	1341355	1342317	-	963	14
SCO1272	NC_003888.3	1342317	1342589	-	273	2
SCO1273	NC_003888.3	1342661	1343779	-	1119	17
SCO1274	NC_003888.3	1344147	1344806	+	660	11
SCO1275	NC_003888.3	1344856	1346613	+	1758	41
SCO1276	NC_003888.3	1346693	1347289	+	597	29
SCO1277	NC_003888.3	1347343	1348086	+	744	30
SCO1278	NC_003888.3	1348179	1349756	+	1578	34
SCO1279	NC_003888.3	1349799	1350677	+	879	21
SCO1280	NC_003888.3	1350735	1351976	-	1242	7
SCO1281	NC_003888.3	1352088	1353410	-	1323	3
SCO1282	NC_003888.3	1353407	1353985	-	579	2
SCO1283	NC_003888.3	1353978	1354445	-	468	1
SCO1284	NC_003888.3	1354527	1355912	-	1386	26
SCO1285	NC_003888.3	1355909	1357030	-	1122	13
SCO1286	NC_003888.3	1357085	1358209	-	1125	10
SCO1287	NC_003888.3	1358281	1359243	-	963	8
SCO1288	NC_003888.3	1359227	1359733	-	507	2
SCO1289	NC_003888.3	1359896	1361419	+	1524	763
SCO1290	NC_003888.3	1361564	1363153	+	1590	241
SCO1291	NC_003888.3	1363304	1364707	+	1404	340
SCO1292	NC_003888.3	1364716	1367439	+	2724	408
SCO1293	NC_003888.3	1367555	1368913	+	1359	87
SCO1294	NC_003888.3	1368938	1370161	-	1224	44
SCO1295	NC_003888.3	1370221	1370712	+	492	53
SCO1296	NC_003888.3	1370791	1372479	+	1689	1940
SCO1297	NC_003888.3	1372948	1373469	-	522	411
SCO1298	NC_003888.3	1373491	1374042	-	552	50
SCO1299	NC_003888.3	1374103	1374549	+	447	81
SCO1300	NC_003888.3	1374583	1377582	-	3000	541
SCO1301	NC_003888.3	1377579	1378742	-	1164	363
SCO1302	NC_003888.3	1379126	1379752	-	627	172
SCO1303	NC_003888.3	1379824	1380627	-	804	155
SCO1304	NC_003888.3	1380724	1381131	+	408	307
SCO1305	NC_003888.3	1381144	1382538	-	1395	223
SCO1306	NC_003888.3	1382544	1383788	-	1245	52
SCO1307	NC_003888.3	1383886	1385292	-	1407	230
SCO1308	NC_003888.3	1385454	1386677	+	1224	347
SCO1309	NC_003888.3	1386707	1387054	-	348	47
SCO1310	NC_003888.3	1387179	1388270	+	1092	228
SCO1311	NC_003888.3	1388275	1388832	-	558	304
SCO1312	NC_003888.3	1388876	1389481	-	606	161
SCO1313	NC_003888.3	1389568	1390425	+	858	91
SCO1314	NC_003888.3	1390456	1391259	-	804	366
SCO1315	NC_003888.3	1391367	1391903	+	537	329
SCO1316	NC_003888.3	1391967	1392602	-	636	1005
SCO1317	NC_003888.3	1392691	1393128	-	438	37
SCO1318	NC_003888.3	1393213	1394196	+	984	240
SCO1319	NC_003888.3	1394273	1395295	+	1023	506
SCO1320	NC_003888.3	1395319	1396164	-	846	889
SCO1321	NC_003888.3	1396238	1397416	-	1179	1876
SCO1322	NC_003888.3	1397508	1398413	-	906	240
SCO1323	NC_003888.3	1398463	1399239	+	777	480
SCO1324	NC_003888.3	1399280	1400449	-	1170	264
SCO1325	NC_003888.3	1400584	1401057	+	474	71
SCO1326	NC_003888.3	1401207	1402082	+	876	243
SCO1327	NC_003888.3	1402574	1403737	+	1164	238
SCO1328	NC_003888.3	1403709	1404566	-	858	66
SCO1329	NC_003888.3	1404801	1405034	-	234	31
SCO1330	NC_003888.3	1405031	1406113	-	1083	49
SCO1331	NC_003888.3	1406138	1408480	+	2343	1086
SCO1332	NC_003888.3	1408850	1409722	-	873	78
SCO1333	NC_003888.3	1410027	1410995	+	969	332
SCO1334	NC_003888.3	1411647	1411826	+	180	147
SCO1335	NC_003888.3	1411885	1412625	-	741	153
SCO1336	NC_003888.3	1412774	1414348	+	1575	476
SCO1337	NC_003888.3	1414272	1415177	-	906	375
SCO1338	NC_003888.3	1415191	1416381	-	1191	138
SCO1339	NC_003888.3	1416484	1417104	+	621	49
SCO1340	NC_003888.3	1417147	1417659	+	513	1127
SCO1341	NC_003888.3	1417763	1418269	+	507	539
SCO1342	NC_003888.3	1418317	1418868	-	552	410
SCO1343	NC_003888.3	1418995	1419678	-	684	607
SCO1344	NC_003888.3	1419752	1421344	-	1593	497
SCO1345	NC_003888.3	1421547	1422308	-	762	363
SCO1346	NC_003888.3	1422352	1423113	-	762	449
SCO1347	NC_003888.3	1423379	1424143	+	765	127
SCO1348	NC_003888.3	1424234	1424617	-	384	133
SCO1349	NC_003888.3	1424614	1425369	-	756	349
SCO1350	NC_003888.3	1425591	1426211	+	621	6
SCO1351	NC_003888.3	1426295	1429033	+	2739	118
SCO1352	NC_003888.3	1429057	1430469	-	1413	470
SCO1353	NC_003888.3	1430545	1431576	+	1032	55
SCO1354	NC_003888.3	1431662	1432225	-	564	26
SCO1355	NC_003888.3	1432286	1433899	-	1614	25
SCO1356	NC_003888.3	1434218	1434715	+	498	8882
SCO1357	NC_003888.3	1434718	1435179	+	462	8708
SCO1358	NC_003888.3	1435312	1436223	-	912	1766
SCO1359	NC_003888.3	1436298	1437296	+	999	216
SCO1360	NC_003888.3	1437760	1439097	-	1338	313
SCO1361	NC_003888.3	1439133	1439819	+	687	591
SCO1362	NC_003888.3	1439866	1440840	-	975	315
SCO1363	NC_003888.3	1441026	1442030	-	1005	392
SCO1364	NC_003888.3	1442209	1442748	-	540	32
SCO1365	NC_003888.3	1442967	1443134	+	168	5
SCO1366	NC_003888.3	1443255	1443908	-	654	215
SCO1367	NC_003888.3	1443901	1444656	-	756	0
SCO1368	NC_003888.3	1444653	1445792	-	1140	45
SCO1369	NC_003888.3	1445966	1447180	+	1215	46
SCO1370	NC_003888.3	1447177	1447812	+	636	15
SCO1371	NC_003888.3	1447950	1448759	+	810	144
SCO1372	NC_003888.3	1448786	1449613	-	828	259
SCO1373	NC_003888.3	1449695	1451212	-	1518	239
SCO1374	NC_003888.3	1451745	1452356	+	612	392
SCO1375	NC_003888.3	1452656	1452859	+	204	1904
SCO1376	NC_003888.3	1453090	1454160	+	1071	1391
SCO1377	NC_003888.3	1454293	1454712	+	420	125
SCO1378	NC_003888.3	1454780	1457665	-	2886	2473
SCO1379	NC_003888.3	1458078	1458473	+	396	14
SCO1380	NC_003888.3	1458383	1459822	-	1440	447
SCO1381	NC_003888.3	1459887	1460573	-	687	1612
SCO1382	NC_003888.3	1460736	1461209	-	474	825
SCO1383	NC_003888.3	1461293	1462033	-	741	1075
SCO1384	NC_003888.3	1462078	1462881	-	804	3495
SCO1385	NC_003888.3	1463072	1463926	-	855	556
SCO1386	NC_003888.3	1463932	1464264	-	333	207
SCO1387	NC_003888.3	1464261	1465166	-	906	759
SCO1388	NC_003888.3	1465266	1467761	-	2496	2357
SCO1389	NC_003888.3	1467874	1468521	-	648	320
SCOr01	NC_003888.3	1468591	1468710	-	120	0
SCOr02	NC_003888.3	1468795	1471916	-	3122	24215
SCOr03	NC_003888.3	1472193	1473723	-	1531	830
SCO1390	NC_003888.3	1474291	1474740	+	450	827
SCO1391	NC_003888.3	1474827	1476497	+	1671	2097
SCO1392	NC_003888.3	1476570	1477472	-	903	56
SCO1393	NC_003888.3	1477596	1479572	-	1977	285
SCO1394	NC_003888.3	1479786	1482173	+	2388	204
SCO1395	NC_003888.3	1482164	1482580	-	417	227
SCO1396	NC_003888.3	1482748	1483572	-	825	45
SCO1397	NC_003888.3	1483776	1484795	+	1020	116
SCO1398	NC_003888.3	1484800	1485507	+	708	25
SCO1399	NC_003888.3	1485684	1486289	-	606	314
SCO1400	NC_003888.3	1486339	1486734	-	396	301
SCO1401	NC_003888.3	1486745	1487179	-	435	349
SCO1402	NC_003888.3	1487176	1490007	-	2832	1042
SCO1403	NC_003888.3	1490427	1490969	+	543	762
SCO1404	NC_003888.3	1491016	1494021	-	3006	1173
SCO1405	NC_003888.3	1494024	1495871	-	1848	270
SCO1406	NC_003888.3	1495964	1496950	-	987	581
SCO1407	NC_003888.3	1497056	1501717	-	4662	1857
SCO1408	NC_003888.3	1501823	1502704	-	882	470
SCO1409	NC_003888.3	1502793	1504319	-	1527	745
SCO1410	NC_003888.3	1504428	1505123	-	696	321
SCO1411	NC_003888.3	1505261	1506583	+	1323	37
SCO1412	NC_003888.3	1506580	1507413	+	834	32
SCO1413	NC_003888.3	1507860	1509278	-	1419	1666
SCO1414	NC_003888.3	1509614	1510018	-	405	734
SCO1415	NC_003888.3	1510276	1510470	+	195	6
SCO1416	NC_003888.3	1510524	1512272	+	1749	177
SCO1417	NC_003888.3	1512639	1514141	-	1503	453
SCO1418	NC_003888.3	1514244	1514936	+	693	68
SCO1419	NC_003888.3	1514933	1515700	+	768	167
SCO1420	NC_003888.3	1515752	1517212	+	1461	406
SCO1421	NC_003888.3	1517384	1517758	+	375	2953
SCO1422	NC_003888.3	1517861	1518445	-	585	728
SCO1423	NC_003888.3	1518492	1519400	-	909	2040
SCO1424	NC_003888.3	1519926	1521536	-	1611	536
SCO1425	NC_003888.3	1521620	1522117	-	498	293
SCO1426	NC_003888.3	1522328	1522765	+	438	1175
SCO1427	NC_003888.3	1522938	1523255	+	318	723
SCO1428	NC_003888.3	1523218	1524393	-	1176	1152
SCO1429	NC_003888.3	1524785	1526038	+	1254	33
SCO1430	NC_003888.3	1526117	1526779	-	663	258
SCO1431	NC_003888.3	1526862	1527104	-	243	184
SCO1432	NC_003888.3	1527125	1528564	-	1440	1221
SCO1433	NC_003888.3	1528839	1529303	+	465	66
SCO1434	NC_003888.3	1529751	1531607	+	1857	1473
SCO1435	NC_003888.3	1531792	1532835	-	1044	210
SCO1436	NC_003888.3	1532832	1534163	-	1332	266
SCO1437	NC_003888.3	1534368	1534838	-	471	330
SCO1438	NC_003888.3	1534876	1535733	-	858	1549
SCO1439	NC_003888.3	1535782	1536054	-	273	1018
SCO1440	NC_003888.3	1536089	1536574	-	486	632
SCO1441	NC_003888.3	1536596	1537885	-	1290	1444
SCO1442	NC_003888.3	1537882	1538526	-	645	621
SCO1443	NC_003888.3	1538523	1539125	-	603	1122
SCO1444	NC_003888.3	1539609	1541984	+	2376	118
SCO1445	NC_003888.3	1542226	1542993	+	768	47
SCO1446	NC_003888.3	1543064	1543432	+	369	89
SCO1447	NC_003888.3	1543454	1544653	-	1200	308
SCO1448	NC_003888.3	1544766	1545977	+	1212	40
SCO1449	NC_003888.3	1545937	1546395	-	459	19
SCO1450	NC_003888.3	1546564	1548000	+	1437	419
SCO1451	NC_003888.3	1547982	1549133	-	1152	1433
SCO1452	NC_003888.3	1549307	1550002	+	696	276
SCO1453	NC_003888.3	1550134	1551066	+	933	322
SCO1454	NC_003888.3	1551086	1552783	-	1698	80
SCO1455	NC_003888.3	1552848	1553636	-	789	24
SCO1456	NC_003888.3	1553815	1554174	-	360	11
SCO1457	NC_003888.3	1554266	1555507	-	1242	218
SCO1458	NC_003888.3	1555656	1556108	-	453	86
SCO1459	NC_003888.3	1556124	1557614	-	1491	36
SCO1460	NC_003888.3	1557912	1558307	-	396	71
SCO1461	NC_003888.3	1558380	1559831	-	1452	376
SCO1462	NC_003888.3	1559931	1560284	-	354	263
SCO1463	NC_003888.3	1560350	1561432	-	1083	1108
SCO1464	NC_003888.3	1561471	1562157	-	687	308
SCO1465	NC_003888.3	1562315	1563520	-	1206	130
SCO1466	NC_003888.3	1563517	1564455	-	939	139
SCO1467	NC_003888.3	1564452	1565927	-	1476	172
SCO1468	NC_003888.3	1565986	1568310	-	2325	403
SCO1469	NC_003888.3	1568408	1570513	-	2106	1114
SCO1470	NC_003888.3	1570514	1570885	+	372	582
SCO1471	NC_003888.3	1570932	1571951	+	1020	324
SCO1472	NC_003888.3	1571971	1573398	-	1428	835
SCO1473	NC_003888.3	1573487	1574419	-	933	694
SCO1474	NC_003888.3	1574728	1575279	+	552	2259
SCO1475	NC_003888.3	1575452	1577602	-	2151	584
SCO1476	NC_003888.3	1577727	1578935	-	1209	3981
SCO1477	NC_003888.3	1579175	1580458	-	1284	534
SCO1478	NC_003888.3	1580546	1580818	-	273	4037
SCO1479	NC_003888.3	1580881	1581474	-	594	4161
SCO1480	NC_003888.3	1581512	1581835	-	324	9315
SCO1481	NC_003888.3	1582059	1582895	-	837	249
SCO1482	NC_003888.3	1582901	1584007	-	1107	225
SCO1483	NC_003888.3	1584104	1587412	-	3309	1805
SCO1484	NC_003888.3	1587405	1588547	-	1143	647
SCO1485	NC_003888.3	1588544	1589119	-	576	288
SCO1486	NC_003888.3	1589116	1590402	-	1287	425
SCO1487	NC_003888.3	1590407	1591387	-	981	205
SCO1488	NC_003888.3	1591502	1592083	-	582	360
SCO1489	NC_003888.3	1592381	1592884	+	504	2065
SCO1490	NC_003888.3	1593088	1593516	-	429	1750
SCO1491	NC_003888.3	1593519	1594085	-	567	2408
SCO1492	NC_003888.3	1594150	1595256	-	1107	711
SCO1493	NC_003888.3	1595436	1596323	-	888	551
SCO1494	NC_003888.3	1596490	1597581	-	1092	2057
SCO1495	NC_003888.3	1597578	1598093	-	516	1066
SCO1496	NC_003888.3	1598090	1599274	-	1185	4418
SCO1497	NC_003888.3	1599480	1599845	-	366	489
SCO1498	NC_003888.3	1599894	1600733	-	840	577
SCO1499	NC_003888.3	1600714	1602462	-	1749	2287
SCO1500	NC_003888.3	1602591	1603094	-	504	682
SCO1501	NC_003888.3	1603091	1605763	-	2673	5612
SCO1502	NC_003888.3	1605763	1606119	-	357	866
SCO1503	NC_003888.3	1606127	1606576	-	450	1401
SCO1504	NC_003888.3	1606679	1608931	+	2253	3194
SCO1505	NC_003888.3	1608976	1609590	-	615	8828
SCO1506	NC_003888.3	1609885	1611240	-	1356	530
SCO1507	NC_003888.3	1611310	1612032	-	723	1191
SCO1508	NC_003888.3	1612166	1613443	-	1278	1391
SCO1509	NC_003888.3	1613440	1614147	-	708	1118
SCO1510	NC_003888.3	1614331	1615164	+	834	1474
SCO1511	NC_003888.3	1615300	1616367	+	1068	3476
SCO1512	NC_003888.3	1616388	1616528	+	141	44
SCO1513	NC_003888.3	1616607	1619150	-	2544	1768
SCO1514	NC_003888.3	1619334	1619831	-	498	1558
SCO1515	NC_003888.3	1619879	1621000	-	1122	3633
SCO1516	NC_003888.3	1621004	1622716	-	1713	6582
SCO1517	NC_003888.3	1622951	1623460	-	510	3933
SCO1518	NC_003888.3	1623636	1624709	-	1074	469
SCO1519	NC_003888.3	1624756	1625361	-	606	213
SCO1520	NC_003888.3	1625358	1625924	-	567	287
SCO1521	NC_003888.3	1626033	1626785	-	753	3584
SCO1522	NC_003888.3	1626835	1627443	-	609	601
SCO1523	NC_003888.3	1627456	1628367	-	912	1759
SCO1524	NC_003888.3	1628479	1629021	-	543	164
SCO1525	NC_003888.3	1629081	1630244	-	1164	603
SCO1526	NC_003888.3	1630241	1631176	-	936	552
SCO1527	NC_003888.3	1631173	1631898	-	726	774
SCO1528	NC_003888.3	1632106	1634304	+	2199	112
SCO1529	NC_003888.3	1634572	1636227	+	1656	3700
SCO1530	NC_003888.3	1636316	1636876	-	561	419
SCO1531	NC_003888.3	1636966	1638942	-	1977	4766
SCO1532	NC_003888.3	1639131	1640408	-	1278	97
SCO1533	NC_003888.3	1640405	1640971	-	567	71
SCO1534	NC_003888.3	1641143	1641868	+	726	130
SCOt01	NC_003888.3	1641943	1642017	-	75	4
SCO1535	NC_003888.3	1642057	1642515	-	459	186
SCO1536	NC_003888.3	1642555	1645023	-	2469	29
SCO1537	NC_003888.3	1645999	1646910	-	912	14
SCO1538	NC_003888.3	1646907	1647893	-	987	5
SCO1539	NC_003888.3	1647905	1649206	-	1302	9
SCOt02	NC_003888.3	1649559	1649633	-	75	10
SCO1540	NC_003888.3	1649733	1650185	-	453	241
SCO1541	NC_003888.3	1650311	1650790	+	480	184
SCO1542	NC_003888.3	1651070	1651630	+	561	893
SCO1543	NC_003888.3	1652074	1652535	-	462	825
SCO1544	NC_003888.3	1652664	1653251	+	588	641
SCO1545	NC_003888.3	1653340	1654167	-	828	779
SCO1546	NC_003888.3	1654295	1655116	-	822	773
SCO1547	NC_003888.3	1655113	1656174	-	1062	164
SCOt03	NC_003888.3	1656352	1656424	+	73	2
SCOt04	NC_003888.3	1656463	1656536	+	74	38
SCOt05	NC_003888.3	1656538	1656609	+	72	21
SCOt06	NC_003888.3	1656646	1656717	+	72	9
SCOt07	NC_003888.3	1656743	1656814	+	72	0
SCO1548	NC_003888.3	1656870	1657130	-	261	628
SCO1549	NC_003888.3	1657259	1658197	-	939	89
SCO1550	NC_003888.3	1658389	1658571	-	183	430
SCO1551	NC_003888.3	1659144	1660625	+	1482	1321
SCO1552	NC_003888.3	1660653	1661471	-	819	382
SCO1553	NC_003888.3	1661473	1662705	-	1233	1038
SCO1554	NC_003888.3	1662892	1666530	-	3639	5517
SCO1555	NC_003888.3	1666903	1668129	-	1227	307
SCO1556	NC_003888.3	1668247	1668945	-	699	360
SCO1557	NC_003888.3	1669056	1669883	-	828	95
SCO1558	NC_003888.3	1669950	1670672	-	723	34
SCO1559	NC_003888.3	1670684	1671790	-	1107	61
SCO1560	NC_003888.3	1672166	1672816	-	651	76
SCO1561	NC_003888.3	1672877	1673236	+	360	245
SCO1562	NC_003888.3	1673238	1673654	+	417	323
SCO1563	NC_003888.3	1673718	1674203	-	486	716
SCO1564	NC_003888.3	1674273	1674773	-	501	110
SCO1565	NC_003888.3	1674848	1676026	-	1179	129
SCO1566	NC_003888.3	1676402	1677073	+	672	658
SCO1567	NC_003888.3	1677149	1678681	-	1533	137
SCO1568	NC_003888.3	1678678	1679247	-	570	85
SCO1569	NC_003888.3	1679335	1680387	-	1053	523
SCO1570	NC_003888.3	1680432	1681859	-	1428	2726
SCO1571	NC_003888.3	1681979	1682566	+	588	445
SCO1572	NC_003888.3	1682570	1683286	+	717	404
SCO1573	NC_003888.3	1683419	1684756	+	1338	10941
SCO1574	NC_003888.3	1684919	1685587	+	669	4342
SCO1575	NC_003888.3	1685643	1686383	+	741	2767
SCO1576	NC_003888.3	1686616	1687155	-	540	1136
SCO1577	NC_003888.3	1687163	1688371	-	1209	1701
